"http://www.wikidata.org/entity/Q70880","https://kulturnav.org/be18852e-915a-4ba0-99b4-5577e0927bc0.json"
"http://www.wikidata.org/entity/Q88357","https://kulturnav.org/36537600-7c6e-48bb-a8e0-d306e361d15e.json"
"http://www.wikidata.org/entity/Q89542","https://kulturnav.org/8b6b910a-e856-420b-8d88-1ff7d577e684.json"
"http://www.wikidata.org/entity/Q100116","https://kulturnav.org/00b37e13-b1ab-48aa-b214-13df72f451d9.json"
"http://www.wikidata.org/entity/Q106515","https://kulturnav.org/0e55cc88-b664-4d08-9748-3debaded8776.json"
"http://www.wikidata.org/entity/Q120354","https://kulturnav.org/c573010f-8470-4c1e-94c7-da9337df85b3.json"
"http://www.wikidata.org/entity/Q129566","https://kulturnav.org/1e56564f-90e8-41a7-a8f5-ee670e233dfb.json"
"http://www.wikidata.org/entity/Q130039","https://kulturnav.org/3ddad826-ef9a-4d35-b0a0-b168bcaede29.json"
"http://www.wikidata.org/entity/Q134741","https://kulturnav.org/6979ddb8-0992-403f-b5a4-2f4df04b04a1.json"
"http://www.wikidata.org/entity/Q143595","https://kulturnav.org/d02fc64a-c6ea-4d7c-8bad-31d87e4d092d.json"
"http://www.wikidata.org/entity/Q148458","https://kulturnav.org/676098a5-19cd-44b8-a3a5-5f9a670030ec.json"
"http://www.wikidata.org/entity/Q150679","https://kulturnav.org/f27aaa3a-e331-4cce-85e6-ad63446f6608.json"
"http://www.wikidata.org/entity/Q161048","https://kulturnav.org/62b54ee6-48fd-434e-93ca-804ce42a17df.json"
"http://www.wikidata.org/entity/Q163501","https://kulturnav.org/09eddcc8-a80d-4d41-b4a8-015c0218b9ae.json"
"http://www.wikidata.org/entity/Q166379","https://kulturnav.org/3534b41d-2f11-45e2-a3f1-d09c1523c98f.json"
"http://www.wikidata.org/entity/Q167654","https://kulturnav.org/43c8950a-4228-4e94-b1a1-4c778d3fbd3f.json"
"http://www.wikidata.org/entity/Q172911","https://kulturnav.org/f96bf027-4a1e-4d2e-b2c4-c0fd589af4e9.json"
"http://www.wikidata.org/entity/Q176694","https://kulturnav.org/9793766d-aad9-48ab-a330-4bcd1e05d646.json"
"http://www.wikidata.org/entity/Q180932","https://kulturnav.org/410c2f7f-4f08-4226-80cc-104e9eda4d57.json"
"http://www.wikidata.org/entity/Q182791","https://kulturnav.org/d368b1c9-f457-4109-a976-98e2902fb687.json"
